startedAt;valueprodnet;valueprodnet;valueprodnet;valueprodauto;valueprodauto;valueprodshared;valueprodshared;valueprodsold;total_availableSharing;availableSharing-Véronique;percentageOfShared-Véronique;availableSharing-Gaby;percentageOfShared-Gaby;dayOfYear;dayOfWeek;total_production;total_shared;total_sold
;df-prod-Gaby;df-prod-Marc;df-prod-Véronique;df-prod-Gaby;df-prod-Véronique;df-prod-Gaby;df-prod-Véronique;df-prod-Véronique;;;;;;;;;;
2025-04-07 08:15:00+00:00;3.12;4.86;6.5;0.7;0.276;0.313;0.805;5.419;25.932000000000002;6.224;12.933804627249357;2.42;12.933884297520661;97;0;14.48;0;0
2025-04-07 08:30:00+00:00;3.676;5.164;6.892;0.54;3.748;0.475;0.476;2.668;18.84;3.144;15.139949109414758;3.136;15.146683673469386;97;0;15.732000000000001;0;0
2025-04-07 08:45:00+00:00;4.204;5.42;7.204;0.46;3.748;0.361;0.334;3.122;21.599999999999998;3.4559999999999995;9.664351851851853;3.7439999999999998;9.642094017094017;97;0;16.828;0;0
2025-04-07 09:00:00+00:00;4.7;5.616;7.408;0.552;0.26;0.366;0.63;6.518;33.888;7.148000000000001;8.81365416899832;4.148;8.823529411764707;97;0;17.724;0;0
2025-04-07 09:15:00+00:00;5.208;5.896;7.668;0.728;0.252;0.295;0.489;6.927;35.688;7.416;6.593851132686083;4.48;6.584821428571427;97;0;18.772;0;0
2025-04-07 09:30:00+00:00;5.66;6.08;7.844;0.444;0.26;0.382;0.556;7.028;38.400000000000006;7.5840000000000005;7.331223628691983;5.216;7.32361963190184;97;0;19.584;0;0
2025-04-07 09:45:00+00:00;6.02;6.168;7.852;0.536;0.28;1.029;1.42;6.152;39.168000000000006;7.572;18.753301637612253;5.484;18.7636761487965;97;0;20.04;0;0
2025-04-07 10:00:00+00:00;6.392;6.304;7.948;0.536;0.256;0.533;0.701;6.991;40.644000000000005;7.692;9.113364534581383;5.856;9.101775956284154;97;0;20.644000000000002;0;0
2025-04-07 10:15:00+00:00;6.7;6.372;7.944;0.636;0.252;0.319;0.404;7.288;41.268;7.692;5.252210088403536;6.064;5.260554089709762;97;0;21.016;0;0
2025-04-07 10:30:00+00:00;7.028;6.46;7.992;0.744;0.248;0.362;0.445;7.299;42.083999999999996;7.744;5.746384297520661;6.284;5.760661998726926;97;0;21.48;0;0
2025-04-07 10:45:00+00:00;7.248;6.476;7.94;2.024;0.276;0.607;0.891;6.773;38.664;7.664000000000001;11.625782881002086;5.224;11.619448698315466;97;0;21.664;0;0
2025-04-07 11:00:00+00:00;7.436;6.416;7.844;0.696;0.268;1.578;1.775;5.801;42.94800000000001;7.5760000000000005;23.42925026399155;6.74;23.412462908011868;97;0;21.696;0;0
2025-04-07 11:15:00+00:00;7.652;6.424;7.816;0.56;0.26;0.694;0.74;6.816;43.943999999999996;7.556;9.793541556379036;7.0920000000000005;9.785673998871967;97;0;21.892;0;0
2025-04-07 11:30:00+00:00;7.784;6.324;7.66;0.552;0.236;0.377;0.386;7.038;43.967999999999996;7.424;5.199353448275862;7.231999999999999;5.212942477876107;97;0;21.768;0;0
2025-04-07 11:45:00+00:00;7.832;6.192;7.488;0.556;0.268;0.451;0.447;6.773;43.488;7.220000000000001;6.191135734072022;7.276;6.198460692688291;97;0;21.512;0;0
2025-04-07 12:00:00+00:00;7.944;6.12;7.3;0.728;0.28;0.421;0.41;6.61;42.708000000000006;7.02;5.84045584045584;7.216;5.8342572062084255;97;0;21.364;0;0
2025-04-07 12:15:00+00:00;8.04;5.96;7.108;0.716;0.256;0.45;0.421;6.431;42.52799999999999;6.851999999999999;6.14419147694104;7.323999999999999;6.144183506280722;97;0;21.107999999999997;0;0
2025-04-07 12:30:00+00:00;8.024;5.776;6.868;0.344;0.236;0.375;0.324;6.308;42.936;6.632000000000001;4.8854041013269;7.679999999999999;4.882812500000001;97;0;20.668;0;0
2025-04-07 12:45:00+00:00;7.932;5.552;6.58;0.38;0.26;0.328;0.275;6.045;41.616;6.32;4.351265822784811;7.5520000000000005;4.343220338983051;97;0;20.064;0;0
2025-04-07 13:00:00+00:00;7.876;5.304;6.244;1.016;0.288;0.357;0.31;5.646;38.448;5.9559999999999995;5.204835460040296;6.86;5.20408163265306;97;0;19.424;0;0
2025-04-07 13:15:00+00:00;7.8;5.044;5.92;0.668;0.26;0.385;0.306;5.354;38.376;5.66;5.406360424028269;7.132;5.398205272013461;97;0;18.764;0;0
2025-04-07 13:30:00+00:00;7.724;4.8;5.58;0.784;0.24;0.471;0.363;4.977;36.84;5.34;6.797752808988763;6.94;6.7867435158501435;97;0;18.104;0;0
2025-04-07 13:45:00+00:00;7.64;4.528;5.204;1.16;0.244;0.368;0.282;4.678;34.32;4.96;5.685483870967741;6.4799999999999995;5.679012345679013;97;0;17.372;0;0
2025-04-07 14:00:00+00:00;7.436;4.2;4.776;1.472;0.288;0.36;0.271;4.217;31.356;4.4879999999999995;6.0383244206773625;5.964;6.036217303822937;97;0;16.412;0;0
2025-04-07 14:15:00+00:00;7.256;3.876;4.316;1.08;0.28;0.405;0.265;3.771;30.636000000000003;4.036;6.565906838453915;6.176;6.557642487046632;97;0;15.448;0;0
2025-04-07 14:30:00+00:00;7.08;3.564;3.848;0.86;0.26;0.425;0.245;3.343;29.424;3.588;6.828316610925306;6.22;6.832797427652733;97;0;14.492;0;0
2025-04-07 14:45:00+00:00;6.788;3.196;3.312;0.844;0.244;0.973;0.503;2.565;27.035999999999998;3.0679999999999996;16.395045632333773;5.944;16.369448183041722;97;0;13.296;0;0
2025-04-07 15:00:00+00:00;6.364;2.764;2.568;0.632;0.26;2.506;1.009;1.299;24.119999999999997;2.308;43.71750433275563;5.732;43.71946964410328;97;0;11.696;0;0
2025-04-07 15:15:00+00:00;6.064;2.376;2.008;0.452;0.28;2.018;0.621;1.107;22.020000000000003;1.728;35.9375;5.612;35.95866001425516;97;0;10.448;0;0
2025-04-07 15:30:00+00:00;5.696;1.96;1.232;0.456;0.26;0.824;0.153;0.819;18.636;0.972;15.74074074074074;5.239999999999999;15.725190839694658;97;0;8.888;0;0
2025-04-07 15:45:00+00:00;5.28;1.48;0.804;0.66;0.256;0.839;0.1;0.448;15.504000000000001;0.548;18.248175182481752;4.62;18.16017316017316;97;0;7.564;0;0
2025-04-07 16:00:00+00:00;4.836;0.964;0.516;0.604;0.26;2.058;0.124;0.132;13.464000000000002;0.256;48.4375;4.232;48.62948960302457;97;0;6.316000000000001;0;0
2025-04-07 16:15:00+00:00;4.348;0.712;0.404;0.748;0.264;0.916;0.036;0.104;11.219999999999999;0.14;25.71428571428571;3.5999999999999996;25.444444444444446;97;0;5.464;0;0
2025-04-07 16:30:00+00:00;3.68;0.504;0.36;0.74;0.28;0.507;0.014;0.066;9.060000000000002;0.07999999999999996;17.50000000000001;2.9400000000000004;17.24489795918367;97;0;4.5440000000000005;0;0
2025-04-07 16:45:00+00:00;3.252;0.296;0.316;0.488;0.288;0.491;0.005;0.023;8.376;0.028000000000000025;17.85714285714284;2.764;17.764109985528222;97;0;3.864;0;0
2025-04-07 17:00:00+00:00;2.52;0.164;0.244;0.44;0.244;0.824;0.0;0.0;6.24;0.0;;2.08;39.61538461538461;97;0;2.928;0;0
2025-04-07 17:15:00+00:00;1.848;0.124;0.22;0.58;0.22;0.794;0.0;0.0;3.8040000000000007;0.0;;1.2680000000000002;62.61829652996844;97;0;2.192;0;0
2025-04-07 17:30:00+00:00;1.232;0.084;0.152;0.704;0.152;0.528;0.0;0.0;1.584;0.0;;0.528;100.0;97;0;1.468;0;0
2025-04-07 17:45:00+00:00;0.312;0.044;0.092;0.312;0.092;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.448;0;0
2025-04-07 18:00:00+00:00;0.004;0.004;0.024;0.004;0.024;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.032;0;0
2025-04-07 18:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 18:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 18:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 19:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 19:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 19:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 19:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 20:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 20:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 20:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 20:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 21:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 21:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 21:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 21:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 22:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 22:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 22:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 22:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 23:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 23:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 23:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-07 23:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;97;0;0.0;0;0
2025-04-08 00:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 00:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 00:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 00:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 01:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 01:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 01:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 01:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 02:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 02:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 02:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 02:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 03:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 03:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 03:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 03:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 04:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 04:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 04:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 04:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 05:00:00+00:00;0.0;0.048;0.136;0.0;0.136;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.184;0;0
2025-04-08 05:15:00+00:00;0.0;0.26;0.66;0.0;0.208;0.0;0.452;0.0;1.3560000000000003;0.45200000000000007;99.99999999999999;0.0;;98;1;0.92;0;0
2025-04-08 05:30:00+00:00;0.004;0.572;1.212;0.004;1.212;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;1.7879999999999998;0;0
2025-04-08 05:45:00+00:00;0.028;0.932;1.732;0.028;1.732;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;2.692;0;0
2025-04-08 06:00:00+00:00;0.048;1.368;2.38;0.048;2.38;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;3.7960000000000003;0;0
2025-04-08 06:15:00+00:00;0.16;1.812;2.956;0.16;2.384;0.0;0.572;0.0;1.7160000000000002;0.5720000000000001;99.99999999999997;0.0;;98;1;4.928;0;0
2025-04-08 06:30:00+00:00;0.216;2.256;3.504;0.216;3.504;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;5.976;0;0
2025-04-08 06:45:00+00:00;0.38;2.596;3.852;0.38;2.688;0.0;1.164;0.0;3.491999999999999;1.1639999999999997;100.00000000000003;0.0;;98;1;6.828;0;0
2025-04-08 07:00:00+00:00;0.676;3.072;4.448;0.676;0.64;0.0;1.224;2.584;11.424000000000001;3.8080000000000003;32.14285714285714;0.0;;98;1;8.196;0;0
2025-04-08 07:15:00+00:00;1.04;3.484;4.932;0.668;1.604;0.083;0.741;2.587;11.100000000000001;3.3280000000000003;22.265624999999996;0.372;22.311827956989248;98;1;9.456;0;0
2025-04-08 07:30:00+00:00;1.48;3.78;5.236;0.608;0.304;0.123;0.697;4.235;17.412;4.9319999999999995;14.13219789132198;0.872;14.105504587155963;98;1;10.496;0;0
2025-04-08 07:45:00+00:00;2.004;4.148;5.64;0.628;4.552;0.574;0.453;0.635;7.3919999999999995;1.088;41.6360294117647;1.376;41.71511627906977;98;1;11.792;0;0
2025-04-08 08:00:00+00:00;2.544;4.46;5.996;0.8;3.008;0.942;1.614;1.374;14.196000000000002;2.9880000000000004;54.016064257028106;1.744;54.01376146788991;98;1;13.0;0;0
2025-04-08 08:15:00+00:00;3.096;4.796;6.368;1.412;0.264;1.073;3.891;2.213;23.364;6.104;63.74508519003932;1.6840000000000002;63.717339667458425;98;1;14.260000000000002;0;0
2025-04-08 08:30:00+00:00;3.64;5.092;6.732;3.64;0.268;0.0;4.452;2.012;19.392000000000003;6.464;68.87376237623762;0.0;;98;1;15.464;0;0
2025-04-08 08:45:00+00:00;4.16;5.348;7.06;4.16;0.256;0.0;4.816;1.988;20.412;6.803999999999999;70.78189300411523;0.0;;98;1;16.567999999999998;0;0
2025-04-08 09:00:00+00:00;4.64;5.584;7.312;3.948;0.244;0.207;2.117;4.951;23.28;7.0680000000000005;29.951895868704014;0.6919999999999997;29.913294797687872;98;1;17.536;0;0
2025-04-08 09:15:00+00:00;5.132;5.792;7.492;1.236;0.644;0.821;1.443;5.405;32.232;6.848;21.071845794392523;3.896;21.07289527720739;98;1;18.415999999999997;0;0
2025-04-08 09:30:00+00:00;5.528;5.96;7.616;1.184;6.248;2.117;0.667;0.701;17.135999999999996;1.3679999999999994;48.75730994152049;4.343999999999999;48.733885819521184;98;1;19.104;0;0
2025-04-08 09:45:00+00:00;5.924;6.104;7.724;1.18;0.272;0.904;1.42;6.032;36.588;7.452;19.0552871712292;4.744000000000001;19.05564924114671;98;1;19.752;0;0
2025-04-08 10:00:00+00:00;6.244;6.144;7.744;2.936;0.256;0.37;0.838;6.65;32.388;7.4879999999999995;11.191239316239317;3.308;11.185006045949214;98;1;20.131999999999998;0;0
2025-04-08 10:15:00+00:00;6.464;6.168;7.716;0.876;0.252;0.505;0.675;6.789;39.156;7.464;9.043408360128618;5.588;9.037222619899785;98;1;20.348;0;0
2025-04-08 10:30:00+00:00;6.792;6.204;7.692;0.776;0.26;0.437;0.539;6.893;40.344;7.432;7.252421959095802;6.016;7.263962765957446;98;1;20.688000000000002;0;0
2025-04-08 10:45:00+00:00;7.028;6.256;7.688;0.772;0.264;0.319;0.38;7.044;41.04;7.4239999999999995;5.118534482758621;6.255999999999999;5.099104859335038;98;1;20.971999999999998;0;0
2025-04-08 11:00:00+00:00;7.276;6.32;7.712;0.924;0.256;0.22;0.258;7.198;41.424;7.4559999999999995;3.46030042918455;6.351999999999999;3.4634760705289676;98;1;21.308;0;0
2025-04-08 11:15:00+00:00;7.248;6.096;7.412;0.68;0.256;0.289;0.314;6.842;41.172;7.156;4.387926215762996;6.5680000000000005;4.400121802679658;98;1;20.756;0;0
2025-04-08 11:30:00+00:00;7.292;5.932;7.236;0.512;0.36;0.299;0.303;6.573;40.967999999999996;6.8759999999999994;4.406631762652705;6.779999999999999;4.410029498525074;98;1;20.46;0;0
2025-04-08 11:45:00+00:00;7.704;6.068;7.328;0.396;0.26;0.297;0.287;6.781;43.128;7.0680000000000005;4.060554612337294;7.308;4.064039408866995;98;1;21.1;0;0
2025-04-08 12:00:00+00:00;7.104;5.376;6.496;0.604;0.256;1.876;1.801;4.439;38.22;6.24;28.862179487179485;6.5;28.861538461538462;98;1;18.976;0;0
2025-04-08 12:15:00+00:00;7.616;5.696;6.824;0.644;0.26;3.24;3.05;3.514;40.608000000000004;6.564;46.46556977452773;6.9719999999999995;46.471600688468165;98;1;20.136;0;0
2025-04-08 12:30:00+00:00;6.892;4.996;5.992;0.888;0.26;1.905;1.819;3.913;35.208;5.732;31.7341242149337;6.0040000000000004;31.7288474350433;98;1;17.88;0;0
2025-04-08 12:45:00+00:00;7.784;5.456;6.44;0.916;0.256;2.027;1.825;4.359;39.156;6.184;29.511642949547216;6.867999999999999;29.51368666278393;98;1;19.68;0;0
2025-04-08 13:00:00+00:00;7.708;5.252;6.184;1.456;0.26;2.007;1.901;4.023;36.528000000000006;5.924;32.08980418636057;6.252000000000001;32.10172744721689;98;1;19.144;0;0
2025-04-08 13:15:00+00:00;7.988;5.248;6.112;1.392;0.256;2.076;1.844;4.012;37.355999999999995;5.856;31.48907103825137;6.596;31.473620375985444;98;1;19.348;0;0
2025-04-08 13:30:00+00:00;7.724;4.876;5.64;0.92;0.256;0.365;0.289;5.095;36.564;5.3839999999999995;5.36775631500743;6.804;5.364491475602586;98;1;18.240000000000002;0;0
2025-04-08 13:45:00+00:00;7.556;4.528;5.176;1.036;0.26;0.261;0.197;4.719;34.308;4.916;4.007323026851099;6.52;4.003067484662577;98;1;17.26;0;0
2025-04-08 14:00:00+00:00;7.404;4.22;4.772;1.608;0.26;0.725;0.564;3.948;30.924;4.5120000000000005;12.499999999999996;5.795999999999999;12.508626639061424;98;1;16.396;0;0
2025-04-08 14:15:00+00:00;6.952;3.756;4.168;1.124;0.252;0.84;0.564;3.352;29.232;3.9160000000000004;14.402451481103165;5.827999999999999;14.41317776252574;98;1;14.876;0;0
2025-04-08 14:30:00+00:00;6.836;3.472;3.78;0.96;0.26;1.198;0.718;2.802;28.188000000000002;3.5199999999999996;20.397727272727277;5.876;20.38801906058543;98;1;14.088000000000001;0;0
2025-04-08 14:45:00+00:00;6.704;3.184;3.308;0.98;0.268;0.948;0.504;2.536;26.291999999999998;3.04;16.57894736842105;5.724;16.561844863731654;98;1;13.196;0;0
2025-04-08 15:00:00+00:00;6.332;2.74;2.608;1.18;0.256;0.986;0.45;1.902;22.512000000000004;2.3520000000000003;19.132653061224488;5.152;19.138198757763973;98;1;11.68;0;0
2025-04-08 15:15:00+00:00;5.592;2.092;1.852;0.824;0.244;1.271;0.429;1.179;19.128;1.608;26.679104477611936;4.768;26.65687919463087;98;1;9.536;0;0
2025-04-08 15:30:00+00:00;5.468;1.924;1.272;0.572;0.256;1.481;0.307;0.709;17.736;1.016;30.216535433070867;4.896;30.24918300653595;98;1;8.664;0;0
2025-04-08 15:45:00+00:00;5.68;1.536;0.892;0.736;0.26;3.096;0.396;0.236;16.727999999999998;0.632;62.65822784810127;4.944;62.62135922330098;98;1;8.108;0;0
2025-04-08 16:00:00+00:00;6.352;1.008;0.584;0.616;0.272;4.45;0.242;0.07;18.144000000000002;0.31199999999999994;77.56410256410258;5.736000000000001;77.58019525801953;98;1;7.944000000000001;0;0
2025-04-08 16:15:00+00:00;5.644;0.728;0.432;0.596;0.256;2.872;0.1;0.076;15.672;0.176;56.81818181818182;5.048;56.89381933438985;98;1;6.804;0;0
2025-04-08 16:30:00+00:00;4.932;0.508;0.372;0.812;0.24;3.221;0.103;0.029;12.756;0.132;78.03030303030303;4.12;78.17961165048544;98;1;5.812;0;0
2025-04-08 16:45:00+00:00;4.204;0.336;0.348;0.624;0.256;3.549;0.091;0.001;11.015999999999998;0.09199999999999997;98.9130434782609;3.5799999999999996;99.1340782122905;98;1;4.888;0;0
2025-04-08 17:00:00+00:00;3.468;0.236;0.324;0.516;0.272;2.952;0.052;0.0;9.012;0.05199999999999999;100.00000000000003;2.952;100.0;98;1;4.0280000000000005;0;0
2025-04-08 17:15:00+00:00;2.244;0.156;0.252;0.56;0.252;1.684;0.0;0.0;5.0520000000000005;0.0;;1.6840000000000002;99.99999999999999;98;1;2.652;0;0
2025-04-08 17:30:00+00:00;1.564;0.108;0.184;0.388;0.184;1.176;0.0;0.0;3.5280000000000005;0.0;;1.1760000000000002;99.99999999999997;98;1;1.856;0;0
2025-04-08 17:45:00+00:00;0.424;0.052;0.1;0.424;0.1;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.576;0;0
2025-04-08 18:00:00+00:00;0.008;0.008;0.024;0.008;0.024;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.04;0;0
2025-04-08 18:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 18:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 18:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 19:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 19:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 19:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 19:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 20:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 20:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 20:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 20:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 21:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 21:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 21:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 21:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 22:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 22:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 22:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 22:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 23:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 23:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 23:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-08 23:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;98;1;0.0;0;0
2025-04-09 00:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;99;2;0.0;0;0
2025-04-09 00:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;;0.0;;99;2;0.0;0;0
