startedAt,prod_Véronique_1-1:2.29.0,prod_Marc_1-1:2.29.0,prod_Gaby_1-1:2.29.0,prod_Pit_1-1:2.29.0,prod_Véronique_1-65:2.29.1,prod_Véronique_1-65:2.29.2,prod_Marc_1-65:2.29.2,prod_Gaby_1-65:2.29.2,prod_Pit_1-65:2.29.2,prod_Gaby_1-65:2.29.3,prod_Véronique_1-65:2.29.9,prod_Marc_1-65:2.29.9,prod_Pit_1-65:2.29.9,cons_Véronique_1-1:1.29.0,cons_Christian_1-1:1.29.0,cons_Marc_1-1:1.29.0,cons_Reinhilde_1-1:1.29.0,cons_Gaby_Haus_1-1:1.29.0,cons_Gaby_Hall_1-1:1.29.0,cons_Pit_1-1:1.29.0,cons_Véronique_1-65:1.29.1,cons_Véronique_1-65:1.29.2,cons_Christian_1-65:1.29.2,cons_Marc_1-65:1.29.2,cons_Reinhilde_1-65:1.29.2,cons_Gaby_Haus_1-65:1.29.2,cons_Gaby_Hall_1-65:1.29.2,cons_Tina_1-65:1.29.2,cons_Pit_1-65:1.29.2,cons_Gaby_Haus_1-65:1.29.3,cons_Gaby_Hall_1-65:1.29.3,cons_Véronique_1-65:1.29.9,cons_Christian_1-65:1.29.9,cons_Marc_1-65:1.29.9,cons_Reinhilde_1-65:1.29.9,cons_Pit_1-65:1.29.9
2025-05-13 00:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.148,3.028,0.284,0.724,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,0.148,3.028,0.284,0.0
2025-05-13 00:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.124,1.316,0.184,0.924,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.124,1.316,0.184,0.0
2025-05-13 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.184,1.364,0.168,0.612,0.028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.208,0.184,1.364,0.168,0.0
2025-05-13 01:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.172,1.392,0.168,0.52,0.036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.172,1.392,0.168,0.0
2025-05-13 01:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.144,2.504,0.36,0.604,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.228,0.144,2.504,0.36,0.0
2025-05-13 01:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.156,2.36,0.38,0.676,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.156,2.36,0.38,0.0
2025-05-13 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.184,1.396,0.3,0.712,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,0.184,1.396,0.3,0.0
2025-05-13 02:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.208,1.32,0.272,0.444,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.192,0.208,1.32,0.272,0.0
2025-05-13 02:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.496,0.104,1.32,0.264,0.444,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.496,0.104,1.32,0.264,0.0
2025-05-13 02:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.452,0.144,2.832,0.296,0.536,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.452,0.144,2.832,0.296,0.0
2025-05-13 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252,0.228,1.94,0.476,0.632,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.252,0.228,1.94,0.476,0.0
2025-05-13 03:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.432,1.512,0.572,0.68,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.256,0.432,1.512,0.572,0.0
2025-05-13 03:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.248,1.324,0.356,0.548,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.232,0.248,1.324,0.356,0.0
2025-05-13 03:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.568,1.288,0.336,0.372,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.236,0.568,1.288,0.336,0.0
2025-05-13 04:00:00+00:00,0.048,0.0,0.0,0.0,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.216,3.42,2.38,0.504,0.78,0.016,0.1,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.168,3.42,2.38,0.504,0.1
2025-05-13 04:15:00+00:00,0.14,0.0,0.024,0.0,0.14,0.0,0.0,0.0,0.0,0.024,0.0,0.0,0.0,1.648,1.656,1.484,0.412,1.452,0.052,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023,0.001,1.508,1.656,1.484,0.412,0.0
2025-05-13 04:30:00+00:00,0.4,0.0,0.08,0.0,0.4,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,4.512,0.228,1.056,0.324,0.748,0.016,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.078,0.002,4.112,0.228,1.056,0.324,0.0
2025-05-13 04:45:00+00:00,0.836,0.0,0.128,0.0,0.324,0.512,0.0,0.0,0.0,0.128,0.0,0.0,0.0,0.324,0.236,0.964,0.332,0.644,0.02,0.0,0.324,0.0,0.056,0.229,0.079,0.124,0.004,0.02,0.0,0.124,0.004,0.0,0.18,0.735,0.253,0.0
2025-05-13 05:00:00+00:00,1.324,0.0,0.164,0.0,0.612,0.712,0.0,0.0,0.0,0.164,0.0,0.0,0.0,0.612,0.26,0.8,0.324,0.816,0.036,0.0,0.612,0.0,0.087,0.269,0.109,0.222,0.01,0.015,0.0,0.157,0.007,0.0,0.173,0.531,0.215,0.0
2025-05-13 05:15:00+00:00,1.716,0.0,0.208,0.0,1.304,0.412,0.0,0.0,0.0,0.208,0.0,0.0,0.0,1.304,0.16,1.348,0.396,0.568,0.028,0.0,1.304,0.0,0.028,0.237,0.071,0.065,0.003,0.008,0.0,0.198,0.01,0.0,0.132,1.111,0.325,0.0
2025-05-13 05:30:00+00:00,2.148,0.0,0.28,0.0,2.148,0.0,0.0,0.0,0.0,0.28,0.0,0.0,0.0,2.592,0.088,1.008,0.48,0.76,0.02,0.0,2.148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.273,0.007,0.444,0.088,1.008,0.48,0.0
2025-05-13 05:45:00+00:00,2.612,0.0,0.304,0.224,2.46,0.152,0.0,0.0,0.224,0.304,0.0,0.0,0.0,2.46,0.388,0.328,0.312,0.816,0.032,0.0,2.46,0.0,0.091,0.076,0.072,0.121,0.005,0.011,0.0,0.293,0.011,0.0,0.297,0.252,0.24,0.0
2025-05-13 06:00:00+00:00,3.212,0.008,0.368,0.884,2.324,0.888,0.008,0.0,0.884,0.368,0.0,0.0,0.0,2.324,0.984,0.36,0.248,0.812,0.036,0.0,2.324,0.0,0.828,0.303,0.209,0.387,0.017,0.036,0.0,0.352,0.016,0.0,0.156,0.057,0.039,0.0
2025-05-13 06:15:00+00:00,3.74,0.112,0.632,1.448,3.74,0.0,0.112,0.0,1.448,0.632,0.0,0.0,0.0,4.516,0.592,0.0,0.2,0.636,0.02,0.0,3.74,0.719,0.548,0.0,0.185,0.021,0.001,0.086,0.0,0.613,0.019,0.057,0.044,0.0,0.015,0.0
2025-05-13 06:30:00+00:00,4.116,0.064,0.936,3.56,3.988,0.014,0.007,0.047,0.384,0.5,0.114,0.057,3.176,3.988,0.22,0.0,0.152,0.464,0.036,0.0,3.988,0.0,0.22,0.0,0.152,0.0,0.0,0.08,0.0,0.464,0.036,0.0,0.0,0.0,0.0,0.0
2025-05-13 06:45:00+00:00,4.54,0.072,1.4,5.708,0.288,0.261,0.004,0.059,0.352,0.432,3.991,0.068,5.356,0.288,0.308,0.0,0.32,0.4,0.032,0.0,0.288,0.0,0.308,0.0,0.32,0.0,0.0,0.048,0.0,0.4,0.032,0.0,0.0,0.0,0.0,0.0
2025-05-13 07:00:00+00:00,5.052,0.076,2.056,6.392,0.244,0.465,0.007,0.118,0.618,0.832,4.343,0.069,5.774,0.244,0.256,0.492,0.272,0.812,0.02,0.0,0.244,0.0,0.256,0.492,0.272,0.0,0.0,0.188,0.0,0.812,0.02,0.0,0.0,0.0,0.0,0.0
2025-05-13 07:15:00+00:00,5.46,0.176,2.752,6.868,0.268,0.436,0.015,0.168,0.577,0.748,4.756,0.161,6.291,0.268,0.22,0.0,0.184,0.704,0.044,0.0,0.268,0.0,0.22,0.0,0.184,0.0,0.0,0.792,0.0,0.704,0.044,0.0,0.0,0.0,0.0,0.0
2025-05-13 07:30:00+00:00,5.744,0.24,3.424,7.228,0.292,0.88,0.039,0.435,1.166,0.728,4.572,0.201,6.062,0.292,1.4,0.0,0.176,0.704,0.024,0.0,0.292,0.0,1.4,0.0,0.176,0.0,0.0,0.944,0.0,0.704,0.024,0.0,0.0,0.0,0.0,0.0
2025-05-13 07:45:00+00:00,6.088,0.18,4.132,7.652,5.728,0.086,0.043,0.862,1.837,0.544,0.274,0.137,5.815,5.728,1.212,0.0,0.292,0.524,0.02,0.0,5.728,0.0,1.212,0.0,0.292,0.0,0.0,1.324,0.0,0.524,0.02,0.0,0.0,0.0,0.0,0.0
2025-05-13 08:00:00+00:00,6.364,0.028,4.82,7.936,1.308,1.204,0.007,1.028,1.889,0.504,3.852,0.021,6.047,1.308,2.692,0.0,0.34,0.452,0.052,0.0,1.308,0.0,2.692,0.0,0.34,0.0,0.0,1.096,0.0,0.452,0.052,0.0,0.0,0.0,0.0,0.0
2025-05-13 08:15:00+00:00,6.6,0.04,5.488,8.24,0.292,0.772,0.005,0.33,1.009,2.796,5.536,0.035,7.231,0.292,1.212,0.0,0.548,2.776,0.02,0.0,0.292,0.0,1.212,0.0,0.548,0.0,0.0,0.356,0.0,2.776,0.02,0.0,0.0,0.0,0.0,0.0
2025-05-13 08:30:00+00:00,6.816,0.032,6.104,8.424,0.284,0.324,0.002,0.096,0.418,4.172,6.208,0.03,8.006,0.284,0.228,0.0,0.36,4.156,0.016,0.0,0.284,0.0,0.228,0.0,0.36,0.0,0.0,0.252,0.0,4.156,0.016,0.0,0.0,0.0,0.0,0.0
2025-05-13 08:45:00+00:00,7.012,0.036,6.684,8.54,0.28,0.959,0.005,0.696,1.216,1.796,5.773,0.031,7.324,0.28,0.232,0.0,0.316,1.744,0.052,0.0,0.28,0.0,0.232,0.0,0.316,0.0,0.0,2.328,0.0,1.744,0.052,0.0,0.0,0.0,0.0,0.0
2025-05-13 09:00:00+00:00,7.16,0.032,7.248,8.712,0.268,0.493,0.002,0.455,0.622,0.876,6.399,0.03,8.09,0.268,0.236,0.0,0.276,0.856,0.02,0.0,0.268,0.0,0.236,0.0,0.276,0.0,0.0,1.06,0.0,0.856,0.02,0.0,0.0,0.0,0.0,0.0
2025-05-13 09:15:00+00:00,7.308,0.036,7.768,8.984,0.712,0.313,0.002,0.327,0.426,0.876,6.283,0.034,8.558,0.712,0.2,0.0,0.3,0.856,0.02,0.0,0.712,0.0,0.2,0.0,0.3,0.0,0.0,0.568,0.0,0.856,0.02,0.0,0.0,0.0,0.0,0.0
2025-05-13 09:30:00+00:00,7.44,0.028,8.256,9.02,1.608,0.293,0.001,0.321,0.453,1.848,5.539,0.027,8.567,1.608,0.208,0.0,0.332,1.8,0.048,0.0,1.608,0.0,0.208,0.0,0.332,0.0,0.0,0.528,0.0,1.8,0.048,0.0,0.0,0.0,0.0,0.0
2025-05-13 09:45:00+00:00,7.532,0.032,8.696,8.98,1.272,0.277,0.001,0.348,0.398,0.84,5.983,0.031,8.582,1.272,0.232,0.0,0.352,0.82,0.02,0.0,1.272,0.0,0.232,0.0,0.352,0.0,0.0,0.44,0.0,0.82,0.02,0.0,0.0,0.0,0.0,0.0
2025-05-13 10:00:00+00:00,7.6,0.032,9.156,9.012,1.228,0.365,0.002,0.354,0.515,2.98,6.007,0.03,8.497,1.228,0.292,0.0,0.312,2.96,0.02,0.0,1.228,0.0,0.292,0.0,0.312,0.0,0.0,0.632,0.0,2.96,0.02,0.0,0.0,0.0,0.0,0.0
2025-05-13 10:15:00+00:00,7.584,0.024,9.44,8.832,1.108,0.665,0.002,0.766,0.907,1.976,5.811,0.022,7.925,1.108,0.636,0.0,0.776,1.924,0.052,0.0,1.108,0.0,0.636,0.0,0.776,0.0,0.0,0.928,0.0,1.924,0.052,0.0,0.0,0.0,0.0,0.0
2025-05-13 10:30:00+00:00,7.596,0.016,9.724,8.792,0.66,0.449,0.001,0.521,0.569,1.684,6.487,0.015,8.223,0.66,0.24,0.0,0.288,1.664,0.02,0.0,0.66,0.0,0.24,0.0,0.288,0.0,0.0,1.012,0.0,1.664,0.02,0.0,0.0,0.0,0.0,0.0
2025-05-13 10:45:00+00:00,7.504,0.024,10.012,8.716,0.316,0.482,0.002,0.611,0.585,0.908,6.706,0.022,8.131,0.316,0.152,0.0,0.464,0.88,0.028,0.0,0.316,0.0,0.152,0.0,0.464,0.0,0.0,1.064,0.0,0.88,0.028,0.0,0.0,0.0,0.0,0.0
2025-05-13 11:00:00+00:00,7.58,0.024,10.244,8.732,0.612,0.465,0.002,0.615,0.582,1.024,6.503,0.022,8.15,0.612,0.216,0.0,0.336,0.98,0.044,0.0,0.612,0.0,0.216,0.0,0.336,0.0,0.0,1.112,0.0,0.98,0.044,0.0,0.0,0.0,0.0,0.0
2025-05-13 11:15:00+00:00,7.48,0.016,10.48,8.704,0.372,0.505,0.001,0.556,0.618,2.648,6.603,0.015,8.086,0.372,0.236,0.0,0.344,2.628,0.02,0.0,0.372,0.0,0.236,0.0,0.344,0.0,0.0,1.1,0.0,2.628,0.02,0.0,0.0,0.0,0.0,0.0
2025-05-13 11:30:00+00:00,7.452,0.004,10.72,8.664,0.292,1.094,0.001,1.391,1.322,1.616,6.066,0.003,7.342,0.292,0.236,2.264,0.272,1.572,0.044,0.0,0.292,0.0,0.236,2.264,0.272,0.0,0.0,1.036,0.0,1.572,0.044,0.0,0.0,0.0,0.0,0.0
2025-05-13 11:45:00+00:00,7.264,0.0,10.856,8.492,0.284,1.186,0.0,1.715,1.443,0.76,5.794,0.0,7.049,0.284,0.84,1.936,0.424,0.736,0.024,0.0,0.284,0.0,0.84,1.936,0.424,0.0,0.0,1.144,0.0,0.736,0.024,0.0,0.0,0.0,0.0,0.0
2025-05-13 12:00:00+00:00,7.008,0.0,10.9,8.204,0.412,1.46,0.0,2.233,1.815,0.808,5.136,0.0,6.389,0.412,2.632,1.828,0.744,0.788,0.02,0.0,0.412,0.0,2.632,1.828,0.744,0.0,0.0,0.304,0.0,0.788,0.02,0.0,0.0,0.0,0.0,0.0
2025-05-13 12:15:00+00:00,6.916,0.02,11.108,8.04,0.4,1.018,0.003,1.303,1.256,2.768,5.498,0.017,6.784,0.4,0.84,1.804,0.648,2.716,0.052,0.0,0.4,0.0,0.84,1.804,0.648,0.0,0.0,0.288,0.0,2.716,0.052,0.0,0.0,0.0,0.0,0.0
2025-05-13 12:30:00+00:00,6.748,0.0,11.164,7.704,0.392,0.99,0.0,1.558,1.2,1.168,5.366,0.0,6.504,0.392,1.168,1.54,0.712,1.148,0.02,0.0,0.392,0.0,1.168,1.54,0.712,0.0,0.0,0.328,0.0,1.148,0.02,0.0,0.0,0.0,0.0,0.0
2025-05-13 12:45:00+00:00,6.484,0.0,11.132,7.384,0.38,0.679,0.0,1.14,0.821,0.876,5.425,0.0,6.563,0.38,0.232,1.384,0.744,0.856,0.02,0.0,0.38,0.0,0.232,1.384,0.744,0.0,0.0,0.28,0.0,0.856,0.02,0.0,0.0,0.0,0.0,0.0
2025-05-13 13:00:00+00:00,6.232,0.032,11.004,7.076,0.388,0.422,0.002,0.729,0.511,0.896,5.422,0.03,6.565,0.388,0.312,0.304,0.76,0.844,0.052,0.0,0.388,0.0,0.312,0.304,0.76,0.0,0.0,0.288,0.0,0.844,0.052,0.0,0.0,0.0,0.0,0.0
2025-05-13 13:15:00+00:00,5.832,0.036,10.548,6.332,0.392,0.894,0.006,1.604,1.04,0.78,4.546,0.03,5.292,0.392,0.476,0.02,0.98,0.76,0.02,0.0,0.392,0.0,0.476,0.02,0.98,0.0,0.0,2.068,0.0,0.76,0.02,0.0,0.0,0.0,0.0,0.0
2025-05-13 13:30:00+00:00,5.664,0.02,10.804,5.968,0.392,0.462,0.002,0.885,0.523,0.716,4.81,0.018,5.445,0.392,0.28,0.0,0.904,0.688,0.028,0.0,0.392,0.0,0.28,0.0,0.904,0.0,0.0,0.688,0.0,0.688,0.028,0.0,0.0,0.0,0.0,0.0
2025-05-13 13:45:00+00:00,5.208,0.012,10.196,5.148,0.384,0.363,0.001,0.712,0.388,0.748,4.461,0.011,4.76,0.384,0.26,0.0,0.824,0.708,0.04,0.0,0.384,0.0,0.26,0.0,0.824,0.0,0.0,0.38,0.0,0.708,0.04,0.0,0.0,0.0,0.0,0.0
2025-05-13 14:00:00+00:00,4.972,0.016,10.516,4.972,0.368,0.336,0.001,0.707,0.364,0.832,4.268,0.015,4.608,0.368,0.344,0.0,0.688,0.812,0.02,0.0,0.368,0.0,0.344,0.0,0.688,0.0,0.0,0.376,0.0,0.812,0.02,0.0,0.0,0.0,0.0,0.0
2025-05-13 14:15:00+00:00,4.44,0.016,10.228,4.356,0.372,0.165,0.001,0.375,0.175,0.964,3.903,0.015,4.181,0.372,0.14,0.0,0.252,0.9,0.064,0.0,0.372,0.0,0.14,0.0,0.252,0.0,0.0,0.324,0.0,0.9,0.064,0.0,0.0,0.0,0.0,0.0
2025-05-13 14:30:00+00:00,3.78,0.012,9.976,4.116,0.392,0.153,0.001,0.416,0.186,0.768,3.235,0.011,3.93,0.392,0.172,0.0,0.304,0.584,0.184,0.0,0.392,0.0,0.172,0.0,0.304,0.0,0.0,0.28,0.0,0.584,0.184,0.0,0.0,0.0,0.0,0.0
2025-05-13 14:45:00+00:00,3.384,0.016,9.7,3.332,0.416,0.214,0.001,0.634,0.239,0.872,2.754,0.015,3.093,0.416,0.444,0.0,0.404,0.664,0.208,0.0,0.416,0.0,0.444,0.0,0.404,0.0,0.0,0.24,0.0,0.664,0.208,0.0,0.0,0.0,0.0,0.0
2025-05-13 15:00:00+00:00,2.824,0.016,9.304,2.852,1.004,0.126,0.001,0.596,0.197,0.672,1.694,0.015,2.655,1.004,0.336,0.0,0.308,0.452,0.22,0.0,1.004,0.0,0.336,0.0,0.308,0.0,0.0,0.276,0.0,0.452,0.22,0.0,0.0,0.0,0.0,0.0
2025-05-13 15:15:00+00:00,1.636,0.016,6.596,1.876,0.428,0.224,0.003,1.038,0.347,0.988,0.984,0.013,1.529,0.428,1.024,0.0,0.292,0.832,0.156,0.0,0.428,0.0,1.024,0.0,0.292,0.0,0.0,0.296,0.0,0.832,0.156,0.0,0.0,0.0,0.0,0.0
2025-05-13 15:30:00+00:00,1.2,0.016,6.58,0.856,0.34,0.163,0.003,1.068,0.162,0.932,0.697,0.013,0.694,0.34,0.88,0.0,0.276,0.772,0.16,0.0,0.34,0.0,0.88,0.0,0.276,0.0,0.0,0.24,0.0,0.772,0.16,0.0,0.0,0.0,0.0,0.0
2025-05-13 15:45:00+00:00,1.06,0.02,7.916,0.844,0.38,0.187,0.005,1.924,0.232,0.9,0.493,0.015,0.612,0.38,1.76,0.0,0.292,0.816,0.084,0.0,0.38,0.0,1.76,0.0,0.292,0.0,0.0,0.296,0.0,0.816,0.084,0.0,0.0,0.0,0.0,0.0
2025-05-13 16:00:00+00:00,0.696,0.02,7.308,0.6,0.696,0.0,0.014,4.731,0.419,0.528,0.0,0.006,0.181,1.928,3.272,0.0,0.38,0.508,0.02,0.0,0.696,1.232,3.272,0.0,0.38,0.0,0.0,0.28,0.0,0.508,0.02,0.0,0.0,0.0,0.0,0.0
2025-05-13 16:15:00+00:00,0.476,0.016,6.48,0.448,0.476,0.0,0.016,5.756,0.448,0.724,0.0,0.0,0.0,5.4,1.952,0.184,0.404,0.64,0.084,0.0,0.476,3.919,1.553,0.146,0.322,0.0,0.0,0.28,0.0,0.64,0.084,1.005,0.399,0.038,0.082,0.0
2025-05-13 16:30:00+00:00,0.42,0.032,5.904,0.36,0.42,0.0,0.032,5.232,0.36,0.672,0.0,0.0,0.0,5.396,2.3,0.12,0.316,0.648,0.024,0.0,0.42,3.414,1.579,0.082,0.217,0.0,0.0,0.332,0.0,0.648,0.024,1.562,0.721,0.038,0.099,0.0
2025-05-13 16:45:00+00:00,0.408,0.024,5.3,0.288,0.408,0.0,0.02,3.598,0.242,1.024,0.0,0.004,0.046,2.048,1.412,0.004,0.292,1.004,0.02,0.0,0.408,1.64,1.412,0.004,0.292,0.0,0.0,0.512,0.0,1.004,0.02,0.0,0.0,0.0,0.0,0.0
2025-05-13 17:00:00+00:00,0.364,0.028,4.656,0.212,0.364,0.0,0.008,1.049,0.059,0.908,0.0,0.02,0.153,0.42,0.244,0.0,0.26,0.86,0.048,0.0,0.364,0.056,0.244,0.0,0.26,0.0,0.0,0.556,0.0,0.86,0.048,0.0,0.0,0.0,0.0,0.0
2025-05-13 17:15:00+00:00,0.312,0.024,3.848,0.068,0.312,0.0,0.016,2.011,0.045,0.804,0.0,0.008,0.023,1.216,0.372,0.0,0.32,0.784,0.02,0.0,0.312,0.904,0.372,0.0,0.32,0.0,0.0,0.476,0.0,0.784,0.02,0.0,0.0,0.0,0.0,0.0
2025-05-13 17:30:00+00:00,0.28,0.024,3.128,0.016,0.28,0.0,0.024,2.128,0.016,1.0,0.0,0.0,0.0,1.26,0.308,0.0,0.376,0.984,0.016,0.02,0.28,0.833,0.262,0.0,0.319,0.0,0.0,0.737,0.017,0.984,0.016,0.147,0.046,0.0,0.057,0.003
2025-05-13 17:45:00+00:00,0.244,0.028,2.408,0.0,0.244,0.0,0.028,1.396,0.0,1.012,0.0,0.0,0.0,0.684,0.252,0.0,0.292,0.96,0.052,0.02,0.244,0.309,0.177,0.0,0.205,0.0,0.0,0.719,0.014,0.96,0.052,0.131,0.075,0.0,0.087,0.006
2025-05-13 18:00:00+00:00,0.2,0.024,1.672,0.0,0.2,0.0,0.024,0.816,0.0,0.856,0.0,0.0,0.0,0.62,0.448,0.0,0.216,0.836,0.02,0.048,0.2,0.165,0.176,0.0,0.085,0.0,0.0,0.395,0.019,0.836,0.02,0.255,0.272,0.0,0.131,0.029
2025-05-13 18:15:00+00:00,0.152,0.02,1.012,0.0,0.152,0.0,0.02,0.0,0.0,1.012,0.0,0.0,0.0,0.376,0.732,0.0,0.216,1.072,0.04,0.004,0.152,0.002,0.007,0.0,0.002,0.001,0.0,0.008,0.0,0.976,0.036,0.222,0.725,0.0,0.214,0.004
2025-05-13 18:30:00+00:00,0.1,0.02,0.416,0.0,0.1,0.0,0.02,0.0,0.0,0.416,0.0,0.0,0.0,0.528,0.336,0.0,0.416,0.932,0.028,0.0,0.1,0.003,0.002,0.0,0.003,0.005,0.0,0.007,0.0,0.404,0.012,0.425,0.334,0.0,0.413,0.0
2025-05-13 18:45:00+00:00,0.04,0.024,0.008,0.0,0.04,0.0,0.024,0.0,0.0,0.008,0.0,0.0,0.0,0.38,0.328,0.0,0.364,0.836,0.016,0.004,0.04,0.003,0.003,0.0,0.003,0.007,0.0,0.008,0.0,0.008,0.0,0.337,0.325,0.0,0.361,0.004
2025-05-13 19:00:00+00:00,0.004,0.02,0.0,0.0,0.004,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.528,0.336,0.0,0.204,0.744,0.048,0.0,0.004,0.005,0.002,0.0,0.001,0.005,0.0,0.007,0.0,0.0,0.0,0.519,0.334,0.0,0.203,0.0
2025-05-13 19:15:00+00:00,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.244,0.0,0.288,0.788,0.02,0.0,0.0,0.004,0.002,0.0,0.003,0.008,0.0,0.003,0.0,0.0,0.0,0.416,0.242,0.0,0.285,0.0
2025-05-13 19:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,1.296,0.008,0.248,0.808,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.328,1.296,0.008,0.248,0.0
2025-05-13 19:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,2.868,0.012,0.232,0.956,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34,2.868,0.012,0.232,0.0
2025-05-13 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.36,0.012,0.32,0.772,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,2.36,0.012,0.32,0.0
2025-05-13 20:15:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.28,0.004,0.336,0.68,0.024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312,0.28,0.004,0.336,0.0
2025-05-13 20:30:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936,0.3,0.012,0.284,0.56,0.044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.936,0.3,0.012,0.284,0.0
2025-05-13 20:45:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.368,0.008,0.256,0.608,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.264,0.368,0.008,0.256,0.0
