startedAt;valueprodnet;valueprodnet;valueprodnet;valueprodauto;valueprodauto;valueprodshared;valueprodshared
;df-prod-Gaby_Prod;df-prod-MarcSud;df-prod-Véronique-Prod;df-prod-Gaby-Autocons;df-prod-Véronique-Autocons;df-prod-Gaby-Comm;df-prod-Véronique-Comm
2025-03-11 16:45:00+00:00;0.0;0.036;0.072;0.0;0.072;0.0;0.0
2025-03-11 17:00:00+00:00;0.0;0.02;0.048;0.0;0.048;0.0;0.0
2025-03-11 17:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 17:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 17:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 18:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 18:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 18:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 18:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 19:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 19:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 19:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 19:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 20:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 20:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 20:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 20:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 21:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 21:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 21:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 21:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 22:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 22:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 22:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 22:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 23:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 23:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 23:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-11 23:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 00:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 00:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 00:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 00:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 01:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 01:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 01:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 01:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 02:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 02:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 02:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 02:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 03:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 03:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 03:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 03:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 04:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 04:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 04:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 04:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 05:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 05:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 05:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 05:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 06:00:00+00:00;0.0;0.004;0.0;0.0;0.0;0.0;0.0
2025-03-12 06:15:00+00:00;0.0;0.004;0.0;0.0;0.0;0.0;0.0
2025-03-12 06:30:00+00:00;0.0;0.016;0.016;0.0;0.016;0.0;0.0
2025-03-12 06:45:00+00:00;0.012;0.088;0.136;0.012;0.136;0.0;0.0
2025-03-12 07:00:00+00:00;0.192;0.184;0.272;0.192;0.272;0.0;0.0
2025-03-12 07:15:00+00:00;0.292;0.256;0.332;0.292;0.332;0.0;0.0
2025-03-12 07:30:00+00:00;0.744;0.488;0.596;0.6;0.2;0.144;0.396
2025-03-12 07:45:00+00:00;0.48;0.324;0.412;0.48;0.216;0.0;0.196
2025-03-12 08:00:00+00:00;0.444;0.3;0.388;0.444;0.388;0.0;0.0
2025-03-12 08:15:00+00:00;0.544;0.364;0.468;0.544;0.468;0.0;0.0
2025-03-12 08:30:00+00:00;0.612;0.416;0.524;0.612;0.524;0.0;0.0
2025-03-12 08:45:00+00:00;0.98;0.596;0.736;0.868;0.736;0.112;0.0
2025-03-12 09:00:00+00:00;1.032;0.62;0.768;0.78;0.768;0.252;0.0
2025-03-12 09:15:00+00:00;1.152;0.712;0.892;1.152;0.892;0.0;0.0
2025-03-12 09:30:00+00:00;1.424;0.864;1.052;0.448;1.052;0.976;0.0
2025-03-12 09:45:00+00:00;3.416;2.068;2.58;0.352;0.212;1.376;1.064
2025-03-12 10:00:00+00:00;4.436;2.888;3.736;0.72;0.496;1.336;1.165
2025-03-12 10:15:00+00:00;5.944;3.9;5.304;3.752;3.128;1.815;1.802
2025-03-12 10:30:00+00:00;4.684;2.62;3.516;2.328;2.72;1.5;0.507
2025-03-12 10:45:00+00:00;7.54;4.416;5.848;0.572;5.192;2.379;0.224
2025-03-12 11:00:00+00:00;4.656;3.048;3.652;0.44;0.272;3.011;2.415
2025-03-12 11:15:00+00:00;3.336;2.048;2.632;0.46;0.26;1.826;1.507
2025-03-12 11:30:00+00:00;5.664;3.328;4.152;0.648;0.252;0.645;0.502
2025-03-12 11:45:00+00:00;3.732;2.128;2.72;0.58;0.376;0.754;0.561
2025-03-12 12:00:00+00:00;4.236;2.98;3.128;0.508;3.128;3.728;0.0
2025-03-12 12:15:00+00:00;5.16;2.916;3.344;0.452;1.264;1.167;0.516
2025-03-12 12:30:00+00:00;5.144;3.076;3.556;0.452;0.256;0.945;0.665
2025-03-12 12:45:00+00:00;4.028;1.744;2.576;0.464;0.244;0.911;0.596
2025-03-12 13:00:00+00:00;8.224;4.368;5.116;0.54;0.464;0.797;0.482
2025-03-12 13:15:00+00:00;6.532;2.748;3.584;0.528;3.584;3.985;0.0
2025-03-12 13:30:00+00:00;3.416;1.696;2.072;0.348;1.176;0.847;0.247
2025-03-12 13:45:00+00:00;3.684;2.032;2.316;0.284;0.2;0.811;0.504
2025-03-12 14:00:00+00:00;5.58;2.276;2.908;0.296;0.24;1.734;0.875
2025-03-12 14:15:00+00:00;2.472;1.408;1.692;0.408;0.216;2.064;1.476
2025-03-12 14:30:00+00:00;4.448;2.24;2.52;0.716;2.52;1.636;0.0
2025-03-12 14:45:00+00:00;4.836;1.912;2.184;0.856;2.184;0.979;0.0
2025-03-12 15:00:00+00:00;2.148;1.136;1.424;0.372;1.424;1.776;0.0
2025-03-12 15:15:00+00:00;0.736;0.52;0.692;0.372;0.692;0.364;0.0
2025-03-12 15:30:00+00:00;0.624;0.428;0.56;0.576;0.56;0.048;0.0
2025-03-12 15:45:00+00:00;0.392;0.28;0.388;0.392;0.244;0.0;0.144
2025-03-12 16:00:00+00:00;0.132;0.14;0.208;0.132;0.208;0.0;0.0
2025-03-12 16:15:00+00:00;0.036;0.056;0.1;0.036;0.1;0.0;0.0
2025-03-12 16:30:00+00:00;0.028;0.048;0.076;0.028;0.076;0.0;0.0
2025-03-12 16:45:00+00:00;0.12;0.112;0.156;0.12;0.156;0.0;0.0
2025-03-12 17:00:00+00:00;0.38;0.144;0.184;0.38;0.184;0.0;0.0
2025-03-12 17:15:00+00:00;0.156;0.1;0.128;0.156;0.128;0.0;0.0
2025-03-12 17:30:00+00:00;0.0;0.004;0.012;0.0;0.012;0.0;0.0
2025-03-12 17:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 18:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 18:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 18:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 18:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 19:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 19:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 19:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 19:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 20:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 20:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 20:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 20:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 21:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 21:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 21:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 21:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 22:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 22:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 22:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 22:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 23:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 23:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 23:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-12 23:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 00:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 00:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 00:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 00:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 01:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 01:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 01:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 01:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 02:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 02:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 02:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 02:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 03:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 03:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 03:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 03:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 04:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 04:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 04:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 04:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 05:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 05:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 05:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 05:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 06:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 06:15:00+00:00;0.0;0.016;0.012;0.0;0.012;0.0;0.0
2025-03-13 06:30:00+00:00;0.0;0.036;0.076;0.0;0.076;0.0;0.0
2025-03-13 06:45:00+00:00;0.012;0.108;0.16;0.012;0.16;0.0;0.0
2025-03-13 07:00:00+00:00;0.284;0.236;0.32;0.284;0.32;0.0;0.0
2025-03-13 07:15:00+00:00;0.436;0.308;0.404;0.436;0.264;0.0;0.14
2025-03-13 07:30:00+00:00;0.844;0.584;0.72;0.568;0.72;0.276;0.0
2025-03-13 07:45:00+00:00;0.996;0.684;0.836;0.652;0.836;0.344;0.0
2025-03-13 08:00:00+00:00;1.06;0.684;0.828;0.724;0.828;0.336;0.0
2025-03-13 08:15:00+00:00;1.164;0.744;0.904;0.512;0.904;0.652;0.0
2025-03-13 08:30:00+00:00;1.028;0.66;0.804;0.532;0.804;0.496;0.0
2025-03-13 08:45:00+00:00;1.268;0.796;0.972;0.448;0.248;0.82;0.724
2025-03-13 09:00:00+00:00;1.332;0.844;1.024;0.74;1.024;0.592;0.0
2025-03-13 09:15:00+00:00;1.284;0.816;0.984;0.784;0.984;0.5;0.0
2025-03-13 09:30:00+00:00;1.16;0.72;0.876;1.16;0.224;0.0;0.652
2025-03-13 09:45:00+00:00;1.2;0.748;0.916;0.908;0.916;0.292;0.0
2025-03-13 10:00:00+00:00;1.464;0.928;1.128;0.724;1.128;0.74;0.0
2025-03-13 10:15:00+00:00;1.648;1.04;1.252;1.648;1.252;0.0;0.0
2025-03-13 10:30:00+00:00;1.86;1.104;1.328;1.86;1.328;0.0;0.0
2025-03-13 10:45:00+00:00;1.884;1.18;1.42;1.148;1.42;0.736;0.0
2025-03-13 11:00:00+00:00;2.232;1.34;1.624;0.984;1.624;1.248;0.0
2025-03-13 11:15:00+00:00;2.4;1.392;1.68;0.668;1.68;1.732;0.0
2025-03-13 11:30:00+00:00;1.708;0.992;1.212;0.648;1.212;1.06;0.0
2025-03-13 11:45:00+00:00;2.024;1.176;1.42;0.644;0.38;0.295;0.223
2025-03-13 12:00:00+00:00;1.96;1.172;1.412;0.784;1.412;1.176;0.0
2025-03-13 12:15:00+00:00;1.68;1.036;1.252;0.744;1.252;0.936;0.0
2025-03-13 12:30:00+00:00;1.28;0.788;0.964;0.716;0.964;0.564;0.0
2025-03-13 12:45:00+00:00;1.136;0.716;0.872;0.584;0.872;0.552;0.0
2025-03-13 13:00:00+00:00;0.828;0.548;0.668;0.576;0.668;0.252;0.0
2025-03-13 13:15:00+00:00;1.568;0.92;1.096;0.56;1.096;1.008;0.0
2025-03-13 13:30:00+00:00;1.068;0.632;0.756;0.92;0.296;0.148;0.46
2025-03-13 13:45:00+00:00;1.264;0.74;0.88;0.776;0.88;0.488;0.0
2025-03-13 14:00:00+00:00;0.98;0.564;0.696;0.616;0.696;0.364;0.0
2025-03-13 14:15:00+00:00;0.588;0.388;0.488;0.42;0.488;0.168;0.0
2025-03-13 14:30:00+00:00;0.776;0.492;0.612;0.496;0.612;0.28;0.0
2025-03-13 14:45:00+00:00;0.596;0.488;0.596;0.596;0.288;0.0;0.308
2025-03-13 15:00:00+00:00;1.316;0.784;0.948;0.756;0.28;0.56;0.668
2025-03-13 15:15:00+00:00;1.312;0.736;0.892;0.604;0.892;0.708;0.0
2025-03-13 15:30:00+00:00;0.86;0.548;0.696;0.788;0.696;0.072;0.0
2025-03-13 15:45:00+00:00;0.356;0.268;0.348;0.356;0.348;0.0;0.0
2025-03-13 16:00:00+00:00;0.212;0.172;0.236;0.212;0.236;0.0;0.0
2025-03-13 16:15:00+00:00;0.316;0.236;0.3;0.316;0.3;0.0;0.0
2025-03-13 16:30:00+00:00;0.388;0.268;0.336;0.388;0.336;0.0;0.0
2025-03-13 16:45:00+00:00;0.212;0.176;0.236;0.212;0.236;0.0;0.0
2025-03-13 17:00:00+00:00;0.048;0.068;0.108;0.048;0.108;0.0;0.0
2025-03-13 17:15:00+00:00;0.0;0.012;0.028;0.0;0.028;0.0;0.0
2025-03-13 17:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 17:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 18:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 18:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 18:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 18:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 19:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 19:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 19:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 19:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 20:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 20:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 20:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 20:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 21:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 21:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 21:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 21:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 22:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 22:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 22:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 22:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 23:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 23:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 23:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-13 23:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 00:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 00:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 00:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 00:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 01:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 01:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 01:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 01:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 02:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 02:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 02:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 02:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 03:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 03:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 03:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 03:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 04:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 04:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 04:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 04:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 05:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 05:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 05:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 05:45:00+00:00;0.0;0.004;0.004;0.0;0.004;0.0;0.0
2025-03-14 06:00:00+00:00;0.0;0.092;0.18;0.0;0.18;0.0;0.0
2025-03-14 06:15:00+00:00;0.0;0.228;0.416;0.0;0.416;0.0;0.0
2025-03-14 06:30:00+00:00;0.1;0.684;1.188;0.1;1.188;0.0;0.0
2025-03-14 06:45:00+00:00;0.328;1.244;2.024;0.328;0.828;0.0;1.196
2025-03-14 07:00:00+00:00;0.468;1.8;2.748;0.444;2.748;0.024;0.0
2025-03-14 07:15:00+00:00;0.816;2.276;3.36;0.58;3.36;0.236;0.0
2025-03-14 07:30:00+00:00;1.26;2.544;3.64;0.488;3.64;0.772;0.0
2025-03-14 07:45:00+00:00;1.864;2.396;3.924;0.508;3.172;1.356;0.752
2025-03-14 08:00:00+00:00;2.28;2.312;3.48;0.756;2.896;1.524;0.584
2025-03-14 08:15:00+00:00;2.892;3.288;5.072;0.728;3.996;2.164;1.076
2025-03-14 08:30:00+00:00;3.544;3.812;5.304;1.536;5.304;2.008;0.0
2025-03-14 08:45:00+00:00;3.348;2.364;3.188;3.348;3.188;0.0;0.0
2025-03-14 09:00:00+00:00;3.344;2.22;2.948;3.344;0.288;0.0;2.66
2025-03-14 09:15:00+00:00;5.1;4.416;6.008;2.004;0.288;1.344;2.484
2025-03-14 09:30:00+00:00;4.908;3.8;4.96;1.28;0.244;1.397;1.815
2025-03-14 09:45:00+00:00;5.532;4.024;5.096;0.784;0.232;2.094;2.146
2025-03-14 10:00:00+00:00;2.664;1.716;2.224;0.776;0.244;1.654;1.734
2025-03-14 10:15:00+00:00;4.06;2.364;3.136;2.528;1.336;1.052;1.236
2025-03-14 10:30:00+00:00;3.58;2.168;2.76;3.58;2.76;0.0;0.0
2025-03-14 10:45:00+00:00;2.284;1.316;1.696;2.284;0.224;0.0;1.472
2025-03-14 11:00:00+00:00;1.788;1.272;1.62;1.788;1.62;0.0;0.0
2025-03-14 11:15:00+00:00;1.824;1.116;1.412;0.968;1.412;0.856;0.0
2025-03-14 11:30:00+00:00;1.416;0.96;1.172;1.032;0.372;0.384;0.8
2025-03-14 11:45:00+00:00;2.248;1.292;1.604;2.248;1.604;0.0;0.0
2025-03-14 12:00:00+00:00;2.776;1.528;1.816;2.032;1.784;0.744;0.032
2025-03-14 12:15:00+00:00;3.316;1.864;2.212;0.98;0.2;2.07;1.782
2025-03-14 12:30:00+00:00;2.196;1.312;1.608;0.92;0.204;1.276;1.404
2025-03-14 12:45:00+00:00;4.068;2.532;3.028;1.212;0.244;1.365;1.331
2025-03-14 13:00:00+00:00;3.58;2.04;2.5;1.732;2.5;1.848;0.0
2025-03-14 13:15:00+00:00;2.404;1.536;1.912;1.452;1.912;0.952;0.0
2025-03-14 13:30:00+00:00;1.548;1.012;1.296;1.388;1.296;0.16;0.0
2025-03-14 13:45:00+00:00;1.3;0.892;1.14;1.3;1.14;0.0;0.0
2025-03-14 14:00:00+00:00;1.328;0.908;1.148;1.328;1.148;0.0;0.0
2025-03-14 14:15:00+00:00;1.316;0.884;1.12;0.432;0.368;0.884;0.752
2025-03-14 14:30:00+00:00;1.188;0.784;1.004;0.48;0.272;0.708;0.732
2025-03-14 14:45:00+00:00;0.92;0.66;0.84;0.576;0.296;0.344;0.544
2025-03-14 15:00:00+00:00;1.088;0.764;0.952;0.7;0.952;0.388;0.0
2025-03-14 15:15:00+00:00;1.104;0.744;0.94;0.892;0.94;0.212;0.0
2025-03-14 15:30:00+00:00;0.816;0.576;0.74;0.816;0.74;0.0;0.0
2025-03-14 15:45:00+00:00;0.704;0.5;0.644;0.704;0.644;0.0;0.0
2025-03-14 16:00:00+00:00;0.6;0.428;0.544;0.6;0.544;0.0;0.0
2025-03-14 16:15:00+00:00;0.376;0.288;0.384;0.376;0.384;0.0;0.0
2025-03-14 16:30:00+00:00;0.22;0.204;0.284;0.22;0.284;0.0;0.0
2025-03-14 16:45:00+00:00;0.104;0.124;0.18;0.104;0.18;0.0;0.0
2025-03-14 17:00:00+00:00;0.028;0.056;0.092;0.028;0.092;0.0;0.0
2025-03-14 17:15:00+00:00;0.0;0.008;0.02;0.0;0.02;0.0;0.0
2025-03-14 17:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 17:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 18:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 18:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 18:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 18:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 19:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 19:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 19:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 19:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 20:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 20:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 20:30:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 20:45:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 21:00:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2025-03-14 21:15:00+00:00;0.0;0.0;0.0;0.0;0.0;0.0;0.0
