startedAt;temperature;weather_condition;dew_point;rain;snowfall;cloud_cover
2025-01-31 16:15:00+00:00;3.8;partly cloudy;-1.8;0.0;0.0;72
2025-01-31 16:30:00+00:00;3.8;partly cloudy;-1.8;0.0;0.0;72
2025-01-31 16:45:00+00:00;3.8;partly cloudy;-1.8;0.0;0.0;72
2025-01-31 17:00:00+00:00;2.9;overcast;-1.0;0.0;0.0;89
2025-01-31 17:15:00+00:00;2.9;overcast;-1.0;0.0;0.0;89
2025-01-31 17:30:00+00:00;2.9;overcast;-1.0;0.0;0.0;89
2025-01-31 17:45:00+00:00;2.9;overcast;-1.0;0.0;0.0;89
2025-01-31 18:00:00+00:00;1.4;clear;-2.2;0.0;0.0;17
2025-01-31 18:15:00+00:00;1.4;clear;-2.2;0.0;0.0;17
2025-01-31 18:30:00+00:00;1.4;clear;-2.2;0.0;0.0;17
2025-01-31 18:45:00+00:00;1.4;clear;-2.2;0.0;0.0;17
2025-01-31 19:00:00+00:00;0.2;clear;-2.8;0.0;0.0;11
2025-01-31 19:15:00+00:00;0.2;clear;-2.8;0.0;0.0;11
2025-01-31 19:30:00+00:00;0.2;clear;-2.8;0.0;0.0;11
2025-01-31 19:45:00+00:00;0.2;clear;-2.8;0.0;0.0;11
2025-01-31 20:00:00+00:00;-0.7;clear;-3.4;0.0;0.0;7
2025-01-31 20:15:00+00:00;-0.7;clear;-3.4;0.0;0.0;7
2025-01-31 20:30:00+00:00;-0.7;clear;-3.4;0.0;0.0;7
2025-01-31 20:45:00+00:00;-0.7;clear;-3.4;0.0;0.0;7
2025-01-31 21:00:00+00:00;-1.4;clear;-3.8;0.0;0.0;0
2025-01-31 21:15:00+00:00;-1.4;clear;-3.8;0.0;0.0;0
2025-01-31 21:30:00+00:00;-1.4;clear;-3.8;0.0;0.0;0
2025-01-31 21:45:00+00:00;-1.4;clear;-3.8;0.0;0.0;0
2025-01-31 22:00:00+00:00;-2.2;mainly clear;-4.2;0.0;0.0;27
2025-01-31 22:15:00+00:00;-2.2;mainly clear;-4.2;0.0;0.0;27
2025-01-31 22:30:00+00:00;-2.2;mainly clear;-4.2;0.0;0.0;27
2025-01-31 22:45:00+00:00;-2.2;mainly clear;-4.2;0.0;0.0;27
2025-01-31 23:00:00+00:00;-2.2;mainly clear;-3.9;0.0;0.0;23
2025-01-31 23:15:00+00:00;-2.2;mainly clear;-3.9;0.0;0.0;23
2025-01-31 23:30:00+00:00;-2.2;mainly clear;-3.9;0.0;0.0;23
2025-01-31 23:45:00+00:00;-2.2;mainly clear;-3.9;0.0;0.0;23
